content_id,doi,name,content_type,item_type,creator,primary_creator,resource_sub_type,resource_type,publisher_name,journal,book_title,book_subtitle,container_name,collection_name,iiif_url,platform_metadata,hierarchy
f3d59f74-4ecf-394a-abf8-da29cbee5cbd,10.2307/struggles.1003333272,"Part 02, South Africans in the Netherlands: Inside the Shipping Research Bureau, the Amsterdam-based international oil embargo 'watchdog', Amsterdam, March 1994 [2].",contributed_images,ccda_text,"[""Boersma, Pieter""]","Boersma, Pieter",Photographs,Images,,,,,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif/2019/08/20/08/0fcafba6-b3da-46a2-8584-88382a74c543.jp2,TRUE,"{""compilation"":[{""id"":""1003322632"",""title"":""Pieter Boersma Photograph Collection"",""path"":""/struggles-for-freedom/southern-africa/pieter-boersma-photograph-collection-1003322632""}],""collection"":[{""id"":""100046001"",""title"":""Struggles for Freedom: Southern Africa"",""path"":""/primary-sources/southern-african""}],""portal"":[{""id"":""100046000"",""title"":""Primary Sources"",""path"":""/primary-sources""}]}"
f5749617-8315-3e94-af69-5d3cadb82583,10.2307/4622151,World War II Poster Campaigns: Preaching Frugality to American Consumers,journal,article,"[""Terrence H. Witkowski""]",Terrence H. Witkowski,,,"[""Taylor & Francis, Ltd.""]",Journal of Advertising,,,,,,TRUE,"{""journal"":[{""id"":""jadve"",""title"":""Journal of Advertising""}],""issue"":[{""id"":""10.2307/i413073"",""title"":""Vol. 32, No. 1 (Spring, 2003)""}],""publisher"":[{""id"":""taylorfrancis"",""title"":""Taylor & Francis, Ltd.""}]}"
f59cbf86-e7ce-355e-a730-a9e77a6d3f65,10.2307/ithaka.org.1003748638,"Letter from Rachel Carson to Chatham College President Edward Eddy dated February 18, 1964",contributed_documents,ccda_text,"[""Carson, Rachel, 1907-1964""]","Carson, Rachel, 1907-1964",Letters (Correspondence),Documents,,,,,,Chatham University - Rachel Carson Collection Test,https://stor.stage.artstor.org/iiif//2019/11/26/20/1884347e-cd64-44d7-8b7e-0e5872fae196_deflate.tif,TRUE,"{""collection"":[{""id"":""100117982"",""title"":""Chatham University - Rachel Carson Collection Test"",""path"":""/jstortestportal/chatham-rachel-carson-test""}],""portal"":[{""id"":""100047621"",""title"":""JSTOR Internal Test"",""path"":""/jstortestportal""}]}"
f661f668-7da1-3abb-93d2-705c1e0e3acd,10.5149/9780807877678_garcia_rodriguez.13,8. Freedom Road,book,chapter,"[""Gloria García Rodríguez""]",Gloria García Rodríguez,,,"[""University of North Carolina Press""]",,Voices of the Enslaved in Nineteenth-Century Cuba,A Documentary History,,,,TRUE,"{""publisher"":[{""id"":""uncpress"",""title"":""University of North Carolina Press""}],""toc"":[{""id"":""10.5149/9780807877678_garcia_rodriguez"",""title"":""Voices of the Enslaved in Nineteenth-Century Cuba: A Documentary History""}]}"
f68bc853-1289-3313-bb7c-56e8f0157566,10.2307/struggles.1003323270,"Along Freedom Road, Wankie",contributed_images,ccda_text,"[""Mackay, Peter""]","Mackay, Peter",Photographs,Images,"[""University of Stirling Archives""]",,,,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif//2019/08/22/08/699c2a58-0d4d-4cc3-b444-bccc9bd3dc6a.jp2,TRUE,"{""collection"":[{""id"":""100046001"",""title"":""Struggles for Freedom: Southern Africa"",""path"":""/primary-sources/southern-african""}],""portal"":[{""id"":""100046000"",""title"":""Struggles"",""path"":""/primary-sources""}]}"
faccb7ba-e4f4-3a87-bd5d-a3108b304ce2,10.2307/j.ctt46nwtp.6,chapter three Hard Roads,book,chapter,"[""Christian Probasco""]",Christian Probasco,,,"[""University Press of Colorado"", """"]",,Highway 12,,,,,TRUE,"{""publisher"":[{""id"":""upcolorado"",""title"":""University Press of Colorado""},{""id"":""usup"",""title"":""""}],""toc"":[{""id"":""10.2307/j.ctt46nwtp"",""title"":""Highway 12""}]}"
fbd0ded9-a60d-34ff-b435-4e2e76cd0135,10.2307/struggles.1003338321,Women against apartheid,contributed_images,ccda_text,[],,Posters,Images,,,,,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif/2019/08/21/23/f471f0fc-3e4c-4419-bcbd-760ee402a0e9.jp2,TRUE,"{""compilation"":[{""id"":""1003322582"",""title"":""South African History Archive Posters"",""path"":""/struggles-for-freedom/southern-africa/south-african-history-archive-posters-1003322582""}],""collection"":[{""id"":""100046001"",""title"":""Struggles for Freedom: Southern Africa"",""path"":""/primary-sources/southern-african""}],""portal"":[{""id"":""100046000"",""title"":""Primary Sources"",""path"":""/primary-sources""}]}"
fc5672f5-69ea-35f0-b57c-20693c05a505,10.2307/struggles.1003346509,"Anti-Apartheid News, Special Supplement",contributed_serials,ccda_text,"[""The Anti-Apartheid Movement""]",The Anti-Apartheid Movement,Newsletters,Serials,,,,,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif/2019/08/20/02/6c9d128f-2ce3-472d-ba95-31428159e17a.jp2,TRUE,"{""compilation"":[{""id"":""1003322637"",""title"":""Anti-Apartheid Movement Collection"",""path"":""/struggles-for-freedom/southern-africa/anti-apartheid-movement-collection-1003322637""}],""collection"":[{""id"":""100046001"",""title"":""Struggles for Freedom: Southern Africa"",""path"":""/primary-sources/southern-african""}],""portal"":[{""id"":""100046000"",""title"":""Primary Sources"",""path"":""/primary-sources""}]}"
fe8a46c7-d50a-3f3a-ae37-a0a71ade4fcf,10.5149/9780807889909_fuller.11,7. A Life Shaped by Wonder:,book,chapter,"[""ROBERT C. FULLER""]",ROBERT C. FULLER,,,"[""University of North Carolina Press""]",,Wonder,From Emotion to Spirituality,,,,TRUE,"{""publisher"":[{""id"":""uncpress"",""title"":""University of North Carolina Press""}],""toc"":[{""id"":""10.5149/9780807889909_fuller"",""title"":""Wonder: From Emotion to Spirituality""}]}"
ff1d4e44-0242-3e8c-877f-e5ce63234b5f,10.2307/ithaka.org.1003748657,Rachel Carson with Siblings Marian and Robert at the Beach Along the Allegheny River ,contributed_images,ccda_text,"[""unknown""]",unknown,Photographs,Images,,,,,,Chatham University - Rachel Carson Collection Test,https://stor.stage.artstor.org/iiif//2019/11/26/20/04e36089-1fdc-4bee-9801-57f330f21723_deflate.tif,TRUE,"{""collection"":[{""id"":""100117982"",""title"":""Chatham University - Rachel Carson Collection Test"",""path"":""/jstortestportal/chatham-rachel-carson-test""}],""portal"":[{""id"":""100047621"",""title"":""JSTOR Internal Test"",""path"":""/jstortestportal""}]}"
